ts,event,agent_id,age,role,subpop,risk_score,access_level,clinic_id,dose_num,status
7.411254239220903,VACCINATE,435.0,57.0,other,A,8.504272914749064,1.0,1,1,administered
7.412189945465624,SLOT_OPEN,,,,,,,2,1,open_q=486
7.412189945465624,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.412977132872139,SLOT_OPEN,,,,,,,3,1,open_q=486
7.412977132872139,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.413352162218302,SLOT_OPEN,,,,,,,0,1,open_q=486
7.413352162218302,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.413651797859756,SLOT_OPEN,,,,,,,1,1,open_q=486
7.413651797859756,VACCINATE,36.0,50.0,other,B,8.460647625240279,1.0,1,1,administered
7.416358198225337,SLOT_OPEN,,,,,,,2,1,open_q=485
7.416358198225337,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.417424544980216,SLOT_OPEN,,,,,,,1,1,open_q=485
7.417424544980216,NO_SHOW,96.0,61.0,other,A,8.378238705207567,2.0,1,1,no_show
7.417424544980216,NO_SHOW,96.0,61.0,other,A,8.378238705207567,2.0,1,1,no_show
7.417424544980216,VACCINATE,96.0,61.0,other,A,8.378238705207567,2.0,1,1,administered
7.4235919304887785,SLOT_OPEN,,,,,,,1,1,open_q=484
7.4235919304887785,VACCINATE,516.0,37.0,other,B,8.32877625798278,2.0,1,1,administered
7.424476306891755,SLOT_OPEN,,,,,,,2,1,open_q=483
7.424476306891755,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.42641100781969,SLOT_OPEN,,,,,,,0,1,open_q=483
7.42641100781969,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.426729660954771,SLOT_OPEN,,,,,,,4,1,open_q=483
7.426729660954771,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.428305692340368,SLOT_OPEN,,,,,,,4,1,open_q=483
7.428305692340368,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.428305692340368,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.4290256821661425,SLOT_OPEN,,,,,,,3,1,open_q=483
7.4290256821661425,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.42921666483237,SLOT_OPEN,,,,,,,3,1,open_q=483
7.42921666483237,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.429279870547233,SLOT_OPEN,,,,,,,3,1,open_q=483
7.429279870547233,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.430589985164918,SLOT_OPEN,,,,,,,3,1,open_q=483
7.430589985164918,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.432589472562736,SLOT_OPEN,,,,,,,0,1,open_q=483
7.432589472562736,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
7.432589472562736,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.4349966113323065,SLOT_OPEN,,,,,,,3,1,open_q=483
7.4349966113323065,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.4349966113323065,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.435937105402289,SLOT_OPEN,,,,,,,4,1,open_q=483
7.435937105402289,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.436226836800249,SLOT_OPEN,,,,,,,1,1,open_q=483
7.436226836800249,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.436226836800249,VACCINATE,1190.0,25.0,other,C,8.239284794058943,1.0,1,1,administered
7.4366306489012475,SLOT_OPEN,,,,,,,4,1,open_q=482
7.4366306489012475,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.438356155702678,SLOT_OPEN,,,,,,,0,1,open_q=482
7.438356155702678,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
7.438356155702678,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.438930815272728,SLOT_OPEN,,,,,,,0,1,open_q=482
7.438930815272728,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.440279541458731,SLOT_OPEN,,,,,,,1,1,open_q=482
7.440279541458731,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.440279541458731,VACCINATE,1547.0,62.0,other,A,8.154463651859485,2.0,1,1,administered
7.446356844206897,SLOT_OPEN,,,,,,,4,1,open_q=481
7.446356844206897,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.448208939154218,SLOT_OPEN,,,,,,,2,1,open_q=481
7.448208939154218,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.448208939154218,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.448635148264571,SLOT_OPEN,,,,,,,1,1,open_q=481
7.448635148264571,VACCINATE,526.0,63.0,other,A,8.107465845613321,1.0,1,1,administered
7.449473044114299,SLOT_OPEN,,,,,,,3,1,open_q=480
7.449473044114299,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.449473044114299,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.450021026699818,SLOT_OPEN,,,,,,,4,1,open_q=480
7.450021026699818,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.460286691478898,SLOT_OPEN,,,,,,,3,1,open_q=480
7.460286691478898,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.460286691478898,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.461458503815973,SLOT_OPEN,,,,,,,0,1,open_q=480
7.461458503815973,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.467011945727939,SLOT_OPEN,,,,,,,2,1,open_q=480
7.467011945727939,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.468044545536023,SLOT_OPEN,,,,,,,4,1,open_q=480
7.468044545536023,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.468044545536023,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.468363848060909,SLOT_OPEN,,,,,,,1,1,open_q=480
7.468363848060909,NO_SHOW,1283.0,57.0,other,A,8.056407580778115,2.0,1,1,no_show
7.468363848060909,VACCINATE,1283.0,57.0,other,A,8.056407580778115,2.0,1,1,administered
7.468371563356903,SLOT_OPEN,,,,,,,4,1,open_q=479
7.468371563356903,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.470214854857866,SLOT_OPEN,,,,,,,2,1,open_q=479
7.470214854857866,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.470341505882133,SLOT_OPEN,,,,,,,1,1,open_q=479
7.470341505882133,VACCINATE,602.0,28.0,other,C,7.974567146565758,2.0,1,1,administered
7.471237673418802,SLOT_OPEN,,,,,,,2,1,open_q=478
7.471237673418802,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.471237673418802,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.473545508373676,SLOT_OPEN,,,,,,,2,1,open_q=478
7.473545508373676,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.473719625803594,SLOT_OPEN,,,,,,,3,1,open_q=478
7.473719625803594,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.4762183323418405,SLOT_OPEN,,,,,,,3,1,open_q=478
7.4762183323418405,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.476986093969091,SLOT_OPEN,,,,,,,3,1,open_q=478
7.476986093969091,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.476986093969091,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.477153880537912,SLOT_OPEN,,,,,,,3,1,open_q=478
7.477153880537912,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.477232736377328,SLOT_OPEN,,,,,,,3,1,open_q=478
7.477232736377328,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.477232736377328,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.480659957608271,SLOT_OPEN,,,,,,,4,1,open_q=478
7.480659957608271,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.481047978660447,SLOT_OPEN,,,,,,,2,1,open_q=478
7.481047978660447,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.481309501153642,SLOT_OPEN,,,,,,,0,1,open_q=478
7.481309501153642,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.481615344472442,SLOT_OPEN,,,,,,,2,1,open_q=478
7.481615344472442,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.481628442861702,SLOT_OPEN,,,,,,,4,1,open_q=478
7.481628442861702,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.483165040466648,SLOT_OPEN,,,,,,,0,1,open_q=478
7.483165040466648,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.489264209076474,SLOT_OPEN,,,,,,,4,1,open_q=478
7.489264209076474,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.4925955361719465,SLOT_OPEN,,,,,,,3,1,open_q=478
7.4925955361719465,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.498517591929547,SLOT_OPEN,,,,,,,1,1,open_q=478
7.498517591929547,VACCINATE,1325.0,62.0,other,A,7.889584238894609,2.0,1,1,administered
7.49866403809717,SLOT_OPEN,,,,,,,4,1,open_q=477
7.49866403809717,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.49866403809717,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.502173197845682,SLOT_OPEN,,,,,,,1,1,open_q=477
7.502173197845682,VACCINATE,1082.0,58.0,other,C,7.87242919285778,1.0,1,1,administered
7.507949637895673,SLOT_OPEN,,,,,,,2,1,open_q=476
7.507949637895673,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.5081672755779145,SLOT_OPEN,,,,,,,0,1,open_q=476
7.5081672755779145,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
7.5081672755779145,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.513877734793334,SLOT_OPEN,,,,,,,3,1,open_q=476
7.513877734793334,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.513877734793334,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.515031407602678,SLOT_OPEN,,,,,,,1,1,open_q=476
7.515031407602678,VACCINATE,1441.0,42.0,other,B,7.857916903306501,1.0,1,1,administered
7.517002936275314,SLOT_OPEN,,,,,,,4,1,open_q=475
7.517002936275314,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.517318732477844,SLOT_OPEN,,,,,,,3,1,open_q=475
7.517318732477844,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.51833868308455,SLOT_OPEN,,,,,,,2,1,open_q=475
7.51833868308455,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.51833868308455,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.51989501677702,SLOT_OPEN,,,,,,,3,1,open_q=475
7.51989501677702,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.51989501677702,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.520953236403093,SLOT_OPEN,,,,,,,2,1,open_q=475
7.520953236403093,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.522820151830168,SLOT_OPEN,,,,,,,3,1,open_q=475
7.522820151830168,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.524360618074959,SLOT_OPEN,,,,,,,1,1,open_q=475
7.524360618074959,VACCINATE,5.0,45.0,other,B,7.719217805745302,1.0,1,1,administered
7.524912237758355,SLOT_OPEN,,,,,,,2,1,open_q=474
7.524912237758355,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.525142762701278,SLOT_OPEN,,,,,,,4,1,open_q=474
7.525142762701278,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.526022080329536,SLOT_OPEN,,,,,,,1,1,open_q=474
7.526022080329536,VACCINATE,821.0,57.0,other,A,7.659869272120144,2.0,1,1,administered
7.52872157567832,SLOT_OPEN,,,,,,,0,1,open_q=473
7.52872157567832,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.533012119383013,SLOT_OPEN,,,,,,,2,1,open_q=473
7.533012119383013,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.533012119383013,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.538067153104233,SLOT_OPEN,,,,,,,2,1,open_q=473
7.538067153104233,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.538897608284065,SLOT_OPEN,,,,,,,4,1,open_q=473
7.538897608284065,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.5399271183837815,SLOT_OPEN,,,,,,,3,1,open_q=473
7.5399271183837815,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.541994794731188,SLOT_OPEN,,,,,,,1,1,open_q=473
7.541994794731188,NO_SHOW,78.0,64.0,other,A,7.606175061139793,1.0,1,1,no_show
7.541994794731188,VACCINATE,78.0,64.0,other,A,7.606175061139793,1.0,1,1,administered
7.543662241878019,SLOT_OPEN,,,,,,,3,1,open_q=472
7.543662241878019,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.547156207957299,SLOT_OPEN,,,,,,,4,1,open_q=472
7.547156207957299,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.547156207957299,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.5474576433987135,SLOT_OPEN,,,,,,,2,1,open_q=472
7.5474576433987135,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.547632525755126,SLOT_OPEN,,,,,,,3,1,open_q=472
7.547632525755126,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.547661509938871,SLOT_OPEN,,,,,,,0,1,open_q=472
7.547661509938871,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
7.547661509938871,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.548250362106525,SLOT_OPEN,,,,,,,4,1,open_q=472
7.548250362106525,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.548423442661643,SLOT_OPEN,,,,,,,2,1,open_q=472
7.548423442661643,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.548423442661643,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.552115761952134,SLOT_OPEN,,,,,,,2,1,open_q=472
7.552115761952134,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.552115761952134,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.5584186472078425,SLOT_OPEN,,,,,,,3,1,open_q=472
7.5584186472078425,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.559582523436602,SLOT_OPEN,,,,,,,4,1,open_q=472
7.559582523436602,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.559815247392447,SLOT_OPEN,,,,,,,4,1,open_q=472
7.559815247392447,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.560274698052529,SLOT_OPEN,,,,,,,1,1,open_q=472
7.560274698052529,NO_SHOW,1187.0,29.0,other,B,7.600307733520424,1.0,1,1,no_show
7.560274698052529,VACCINATE,1187.0,29.0,other,B,7.600307733520424,1.0,1,1,administered
7.56155245601707,SLOT_OPEN,,,,,,,4,1,open_q=471
7.56155245601707,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.567547282048983,SLOT_OPEN,,,,,,,2,1,open_q=471
7.567547282048983,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.567547282048983,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.569793819330581,SLOT_OPEN,,,,,,,2,1,open_q=471
7.569793819330581,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.570433150341969,SLOT_OPEN,,,,,,,4,1,open_q=471
7.570433150341969,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.571112378090383,SLOT_OPEN,,,,,,,0,1,open_q=471
7.571112378090383,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.571386464613155,SLOT_OPEN,,,,,,,2,1,open_q=471
7.571386464613155,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.572729052085547,SLOT_OPEN,,,,,,,1,1,open_q=471
7.572729052085547,NO_SHOW,1308.0,64.0,other,A,7.570830235680377,1.0,1,1,no_show
7.572729052085547,VACCINATE,1308.0,64.0,other,A,7.570830235680377,1.0,1,1,administered
7.57344056513204,SLOT_OPEN,,,,,,,3,1,open_q=470
7.57344056513204,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.5742127260027745,SLOT_OPEN,,,,,,,3,1,open_q=470
7.5742127260027745,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.5767961191464295,SLOT_OPEN,,,,,,,3,1,open_q=470
7.5767961191464295,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.580085366077291,SLOT_OPEN,,,,,,,1,1,open_q=470
7.580085366077291,VACCINATE,1758.0,47.0,other,C,7.554263799402498,1.0,1,1,administered
7.5867592627470835,SLOT_OPEN,,,,,,,2,1,open_q=469
7.5867592627470835,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.5867592627470835,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.58969018473211,SLOT_OPEN,,,,,,,3,1,open_q=469
7.58969018473211,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.592054421200931,SLOT_OPEN,,,,,,,0,1,open_q=469
7.592054421200931,SLOT_OPEN_UNUSED,,,,,,,0,1,unused_reserved
7.592054421200931,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.593711062918099,SLOT_OPEN,,,,,,,2,1,open_q=469
7.593711062918099,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.5951436827792715,SLOT_OPEN,,,,,,,4,1,open_q=469
7.5951436827792715,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.5951436827792715,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.5961731857906525,SLOT_OPEN,,,,,,,3,1,open_q=469
7.5961731857906525,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.598251019891114,SLOT_OPEN,,,,,,,4,1,open_q=469
7.598251019891114,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.59849471937357,SLOT_OPEN,,,,,,,2,1,open_q=469
7.59849471937357,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.59849471937357,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.600748298235095,SLOT_OPEN,,,,,,,3,1,open_q=469
7.600748298235095,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.607295368052658,SLOT_OPEN,,,,,,,3,1,open_q=469
7.607295368052658,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.608708190367951,SLOT_OPEN,,,,,,,3,1,open_q=469
7.608708190367951,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.614380531297895,SLOT_OPEN,,,,,,,3,1,open_q=469
7.614380531297895,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.614599039712975,SLOT_OPEN,,,,,,,2,1,open_q=469
7.614599039712975,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.614599039712975,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.621269177626663,SLOT_OPEN,,,,,,,0,1,open_q=469
7.621269177626663,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.62271068000614,SLOT_OPEN,,,,,,,0,1,open_q=469
7.62271068000614,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.622748391336111,SLOT_OPEN,,,,,,,1,1,open_q=469
7.622748391336111,NO_SHOW,473.0,52.0,other,A,7.366369431317861,2.0,1,1,no_show
7.622748391336111,VACCINATE,473.0,52.0,other,A,7.366369431317861,2.0,1,1,administered
7.622839747827531,SLOT_OPEN,,,,,,,4,1,open_q=468
7.622839747827531,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.624190724805358,SLOT_OPEN,,,,,,,1,1,open_q=468
7.624190724805358,VACCINATE,1474.0,42.0,other,B,7.33334030935759,1.0,1,1,administered
7.627566465016521,SLOT_OPEN,,,,,,,0,1,open_q=467
7.627566465016521,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.6324296587978475,SLOT_OPEN,,,,,,,4,1,open_q=467
7.6324296587978475,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.6334304601523835,SLOT_OPEN,,,,,,,3,1,open_q=467
7.6334304601523835,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.634914648846789,SLOT_OPEN,,,,,,,1,1,open_q=467
7.634914648846789,VACCINATE,1097.0,51.0,other,A,7.297588452144404,1.0,1,1,administered
7.636286817124572,SLOT_OPEN,,,,,,,3,1,open_q=466
7.636286817124572,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.637136253007637,SLOT_OPEN,,,,,,,4,1,open_q=466
7.637136253007637,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.637136253007637,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.637171597604779,SLOT_OPEN,,,,,,,2,1,open_q=466
7.637171597604779,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.637236047102795,SLOT_OPEN,,,,,,,1,1,open_q=466
7.637236047102795,VACCINATE,95.0,22.0,other,C,7.296359769954436,1.0,1,1,administered
7.638331093332422,SLOT_OPEN,,,,,,,4,1,open_q=465
7.638331093332422,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.638331093332422,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.640743266067318,SLOT_OPEN,,,,,,,4,1,open_q=465
7.640743266067318,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.641342739239105,SLOT_OPEN,,,,,,,1,1,open_q=465
7.641342739239105,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.641342739239105,NO_SHOW,287.0,36.0,other,C,7.165301104303245,2.0,1,1,no_show
7.641342739239105,VACCINATE,287.0,36.0,other,C,7.165301104303245,2.0,1,1,administered
7.643386742363874,SLOT_OPEN,,,,,,,2,1,open_q=464
7.643386742363874,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.644090325184017,SLOT_OPEN,,,,,,,2,1,open_q=464
7.644090325184017,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.645777109155905,SLOT_OPEN,,,,,,,0,1,open_q=464
7.645777109155905,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.646263366216132,SLOT_OPEN,,,,,,,3,1,open_q=464
7.646263366216132,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.65100408364284,SLOT_OPEN,,,,,,,2,1,open_q=464
7.65100408364284,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.6513294751755305,SLOT_OPEN,,,,,,,2,1,open_q=464
7.6513294751755305,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.651745624391648,SLOT_OPEN,,,,,,,0,1,open_q=464
7.651745624391648,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.652584315513187,SLOT_OPEN,,,,,,,0,1,open_q=464
7.652584315513187,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.653546188632069,SLOT_OPEN,,,,,,,2,1,open_q=464
7.653546188632069,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.6555302858342245,SLOT_OPEN,,,,,,,0,1,open_q=464
7.6555302858342245,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.659708887028833,SLOT_OPEN,,,,,,,1,1,open_q=464
7.659708887028833,VACCINATE,975.0,57.0,other,A,7.121825831795099,1.0,1,1,administered
7.660152165442691,SLOT_OPEN,,,,,,,2,1,open_q=463
7.660152165442691,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.662111825413301,SLOT_OPEN,,,,,,,3,1,open_q=463
7.662111825413301,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.665402411775462,SLOT_OPEN,,,,,,,4,1,open_q=463
7.665402411775462,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.665402411775462,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.6677542343546055,SLOT_OPEN,,,,,,,1,1,open_q=463
7.6677542343546055,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.6677542343546055,VACCINATE,1158.0,53.0,other,B,7.107291249110546,1.0,1,1,administered
7.670729492995653,SLOT_OPEN,,,,,,,1,1,open_q=462
7.670729492995653,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.670729492995653,VACCINATE,1532.0,61.0,other,A,7.042245462472502,2.0,1,1,administered
7.670994253653682,SLOT_OPEN,,,,,,,1,1,open_q=461
7.670994253653682,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
7.679047198443689,SLOT_OPEN,,,,,,,3,1,open_q=461
7.679047198443689,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.679047198443689,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.679276679383971,SLOT_OPEN,,,,,,,3,1,open_q=461
7.679276679383971,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.679276679383971,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.684187828639946,SLOT_OPEN,,,,,,,0,1,open_q=461
7.684187828639946,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.6843339802504,SLOT_OPEN,,,,,,,1,1,open_q=461
7.6843339802504,SLOT_OPEN_UNUSED,,,,,,,1,1,unused_reserved
7.6843339802504,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
7.685466674366802,SLOT_OPEN,,,,,,,0,1,open_q=461
7.685466674366802,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.68653497348546,SLOT_OPEN,,,,,,,2,1,open_q=461
7.68653497348546,SLOT_OPEN_UNUSED,,,,,,,2,1,unused_reserved
7.68653497348546,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.690202097435685,SLOT_OPEN,,,,,,,3,1,open_q=461
7.690202097435685,SLOT_OPEN_UNUSED,,,,,,,3,1,unused_reserved
7.690202097435685,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.690891632642834,SLOT_OPEN,,,,,,,0,1,open_q=461
7.690891632642834,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.692089570457704,SLOT_OPEN,,,,,,,2,1,open_q=461
7.692089570457704,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.695719017396741,SLOT_OPEN,,,,,,,3,1,open_q=461
7.695719017396741,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.697670280196962,SLOT_OPEN,,,,,,,2,1,open_q=461
7.697670280196962,SLOT_OPEN_UNUSED,,,,,,,2,1,unused
7.699028856539604,SLOT_OPEN,,,,,,,3,1,open_q=461
7.699028856539604,SLOT_OPEN_UNUSED,,,,,,,3,1,unused
7.699393830645774,SLOT_OPEN,,,,,,,1,1,open_q=461
7.699393830645774,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
7.701763384381929,SLOT_OPEN,,,,,,,4,1,open_q=461
7.701763384381929,SLOT_OPEN_UNUSED,,,,,,,4,1,unused_reserved
7.701763384381929,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.70596712731985,SLOT_OPEN,,,,,,,4,1,open_q=461
7.70596712731985,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.7087993531905425,SLOT_OPEN,,,,,,,0,1,open_q=461
7.7087993531905425,SLOT_OPEN_UNUSED,,,,,,,0,1,unused
7.7113099606821445,SLOT_OPEN,,,,,,,1,1,open_q=461
7.7113099606821445,SLOT_OPEN_UNUSED,,,,,,,1,1,unused
7.712397711161208,SLOT_OPEN,,,,,,,4,1,open_q=461
7.712397711161208,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.713795943274944,SLOT_OPEN,,,,,,,4,1,open_q=461
7.713795943274944,SLOT_OPEN_UNUSED,,,,,,,4,1,unused
7.714374026630793,SLOT_OPEN,,,,,,,3,1,open_q=461
